step,wallclock_s,schedule_step,lambda_disc_active,gamma_disc_active,target_rhs_active,sigma,sigma_pi,rho_unsafe_v,rho_unsafe_pi,collect_proj_mag,collect_infeasible,L_R,L_V_total,value_target_unsafe_frac,rho_unsafe_label,label_mean,tail_push_mean,tail_exceed_frac,loss_pi_b,recovery_residual_norm,L_feas_raw,L_feas_weighted,gate_active_frac,gate_n_constructed,gate_n_kept,gate_doomed_frac,lg_norm_gate_mean,lg_norm_gate_p50,injected_fraction_actual,injected_target_mean,injected_target_unsafe_frac,L_sobolev_raw,L_sobolev_weighted,sob_grad_label_v_frac,sob_grad_label_v_mean,sob_dhdv_pred_mean,sob_v_spline_mean,sob_gate_mean,sob_gate_frac_active,sob_gate_dhdv_pred,L_in_task,L_anorm,L_smooth,L_satex,L_pretanh,L_out,L_pi_total,grad_norm_VS,grad_norm_pi,grad_leak_VS_from_Lpi,abs_action_mean,abs_action_max,satfrac_a_phi,L_rate_raw,L_rate_weighted,mean_abs_du,L_u_raw,L_u_weighted,L_deficit,mean_deficit_active,deficit_active_frac,deficit_clip_frac,mean_abs_deficit_feature,L_friction,proj_mag_bptt,probe_h_min,probe_h_max,probe_h_mean
31800,20206.751242876053,29800,0.21456144479998,0.989329268292683,0.8292857142857143,1.9850378671234223,0.0,0.046357615894039736,0.16666666666666666,0.0,0.0,0.019254609942436218,0.019254609942436218,0.0439453125,0.0439453125,-0.5824219187100729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.9638671875,158.35345458984375,2.805443525314331,0.0,0.06071189418435097,0.017321739345788956,171.22801208496094,0.07763917744159698,61.169525146484375,0.0,3.1073174476623535,19.6200008392334,0.2811116576194763,11.425223350524902,0.0,1.3444654941558838,155.7930450439453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6462005376815796,-0.8719204068183899,0.6429741382598877,-0.46607330441474915
32000,20344.861077070236,30000,0.2132541148808036,0.9893939393939394,0.8357142857142857,1.9864966750788886,0.0,0.039735099337748346,0.1291866028708134,0.0,0.0,0.01814788021147251,0.01814788021147251,0.044108072916666664,0.044108072916666664,-0.5802640120188395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.52642822265625,157.38421630859375,2.93780255317688,0.0,0.06615769863128662,0.01755587011575699,166.76084899902344,0.06903808563947678,58.87732696533203,0.0,3.0895273685455322,19.6200008392334,0.24860027432441711,11.827932357788086,0.0,1.379372477531433,155.1378936767578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760753989219666,-0.8837627172470093,0.7943128347396851,-0.46137741208076477
32200,20483.223343610764,30200,0.2119626198364672,0.9894578313253012,0.8421428571428572,1.987813249258697,0.0,0.052980132450331126,0.14953271028037382,0.0,0.0,0.017560116946697235,0.017560116946697235,0.039225260416666664,0.039225260416666664,-0.5797138810157776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.10797119140625,157.37777709960938,2.7800183296203613,0.0,0.057655058801174164,0.012920081615447998,170.31639099121094,0.08488257974386215,39.810726165771484,0.0,3.0829129219055176,19.6200008392334,0.23509930074214935,10.687592506408691,0.0,1.311508297920227,154.5179443359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970446467399597,-0.8912046551704407,0.6148770451545715,-0.47000062465667725
32400,20621.71454668045,30400,0.21068667369918878,0.9895209580838323,0.8485714285714285,1.989001457455974,0.0,0.06622516556291391,0.1111111111111111,0.0,0.0,0.018241016194224358,0.018241016194224358,0.044514973958333336,0.044514973958333336,-0.5753492911656698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0647430419922,155.77142333984375,2.66589617729187,0.0,0.05143914371728897,0.011157795786857605,163.1746826171875,0.10079646110534668,71.05819702148438,0.0,3.074446678161621,19.6200008392334,0.23210451006889343,9.872498512268066,0.0,1.2537221908569336,153.65792846679688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5631211400032043,-0.8884090185165405,0.6017498970031738,-0.4714152216911316
32600,20759.936361312866,30600,0.2094259973459073,0.9895833333333334,0.855,1.9900738153540165,0.0,0.02666666666666667,0.1095890410958904,0.0,0.0,0.01786968857049942,0.01786968857049942,0.043375651041666664,0.043375651041666664,-0.5755725304285685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.54747009277344,156.84112548828125,2.594700813293457,0.0,0.05261560156941414,0.01104460284113884,160.70492553710938,0.0743376761674881,46.16883087158203,0.0,3.092135190963745,19.6200008392334,0.23276367783546448,9.431632041931152,0.0,1.2435122728347778,154.2984161376953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5224540829658508,-0.844247579574585,0.8139452934265137,-0.4513145685195923
32800,20897.97818350792,30800,0.20818031829471276,0.9896449704142012,0.8614285714285714,1.9910416183569999,0.0,0.05333333333333334,0.17370892018779344,0.0,0.0,0.01884736306965351,0.01884736306965351,0.044514973958333336,0.044514973958333336,-0.5753249923388163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.31991577148438,153.86953735351562,2.3668668270111084,0.0,0.04725261405110359,0.009346132166683674,151.30014038085938,0.07380335032939911,158.80343627929688,0.0,3.0712571144104004,19.6200008392334,0.23829753696918488,9.143586158752441,0.0,1.1821022033691406,151.76889038085938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149953365325928,-0.9017032384872437,0.5783257484436035,-0.4758596420288086
33000,21036.057209014893,31000,0.2069493705084908,0.9897058823529412,0.8678571428571429,1.9919150605671925,0.0,0.07333333333333333,0.13302752293577982,0.0,0.0,0.018453653901815414,0.018453653901815414,0.044514973958333336,0.044514973958333336,-0.5698674519856771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.33535766601562,155.8472442626953,2.3624143600463867,0.0,0.04740716144442558,0.012460339814424515,146.41510009765625,0.07180818915367126,53.75142288208008,0.0,3.069308042526245,19.6200008392334,0.22299805283546448,9.514656066894531,0.0,1.1926180124282837,152.8756103515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272438526153564,-0.8698563575744629,0.7639402151107788,-0.4641990065574646
33200,21186.203817605972,31200,0.20573289420550853,0.9897660818713451,0.8742857142857143,1.9927033421618912,0.0,0.05333333333333334,0.13875598086124402,0.0,0.0,0.018195517361164093,0.018195517361164093,0.044596354166666664,0.044596354166666664,-0.5725084543228149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.36370849609375,155.36558532714844,2.482398748397827,0.0,0.04248504340648651,0.01331973448395729,148.4267120361328,0.07571333646774292,47.81776428222656,0.0,3.095365524291992,19.6200008392334,0.23573406040668488,9.356833457946777,0.0,1.2190457582473755,153.21319580078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247775316238403,-0.8579663038253784,0.6028498411178589,-0.4661771059036255
33400,21325.136987686157,31400,0.20453063567662624,0.9898255813953488,0.8807142857142857,1.9934147663011068,0.0,0.046357615894039736,0.16355140186915887,0.0,0.0,0.0183752179145813,0.0183752179145813,0.042236328125,0.042236328125,-0.5771457155545553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.2110137939453,156.02932739257812,2.779500961303711,0.0,0.051562100648880005,0.010369861498475075,167.34510803222656,0.08133326470851898,64.93844604492188,0.0,3.0772438049316406,19.6200008392334,0.2381184995174408,10.966704368591309,0.0,1.3172913789749146,153.19479370117188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6276900768280029,-0.8431113958358765,0.666120707988739,-0.47599005699157715
33600,21463.91691660881,31600,0.20334234710888624,0.9898843930635838,0.8871428571428572,1.9940568265867489,0.0,0.059602649006622516,0.13744075829383887,0.0,0.0,0.01838548481464386,0.01838548481464386,0.04345703125,0.04345703125,-0.5731040636698405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.38958740234375,157.0762481689453,2.8450112342834473,0.0,0.05579618737101555,0.019426843151450157,157.5895233154297,0.09155787527561188,43.48062515258789,0.0,3.091200828552246,19.6200008392334,0.2447509914636612,11.780386924743652,0.0,1.3789293766021729,154.10379028320312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6607889533042908,-0.8398241996765137,0.7270219326019287,-0.4475709795951843
33800,21602.485899448395,31800,0.2021677864152221,0.9899425287356322,0.8935714285714286,1.994636285994541,0.0,0.07894736842105263,0.10849056603773585,0.0,0.0,0.017871689051389694,0.017871689051389694,0.041178385416666664,0.041178385416666664,-0.5718786517779032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.43983459472656,156.8168182373047,2.5762717723846436,0.0,0.05476560443639755,0.013535927049815655,175.5971221923828,0.07071876525878906,46.2601432800293,0.0,3.0820789337158203,19.6200008392334,0.23566082119941711,10.22828197479248,0.0,1.2606282234191895,154.4625701904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5894376635551453,-0.8518224954605103,0.6508554816246033,-0.4609769582748413
34000,21741.578265190125,32000,0.201006717070029,0.99,0.9,1.9951592481100733,0.0,0.08609271523178808,0.1574074074074074,0.0,0.0,0.018212713301181793,0.018212713301181793,0.0439453125,0.0439453125,-0.5695110758145651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.44296264648438,156.07130432128906,2.703984022140503,0.0,0.05761289224028587,0.015954483300447464,162.57933044433594,0.07225656509399414,48.45025634765625,0.0,3.077864170074463,19.6200008392334,0.26958009600639343,11.615333557128906,0.0,1.3589591979980469,152.39920043945312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6700615882873535,-0.8707333207130432,0.7497035264968872,-0.4615855813026428
34200,21879.961688518524,32200,0.19723154914327828,0.9901868884502013,0.9,1.995631221419341,0.0,0.05921052631578947,0.1598173515981735,0.0,0.0,0.01832304149866104,0.01832304149866104,0.042317708333333336,0.042317708333333336,-0.5693910717964172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.16281127929688,155.8852996826172,2.767153739929199,0.0,0.05618325248360634,0.013887649402022362,169.2941436767578,0.08026979863643646,132.037109375,0.0,3.0915794372558594,19.6200008392334,0.2694742977619171,11.120919227600098,0.0,1.3426408767700195,153.36024475097656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6500188708305359,-0.855441689491272,0.6139642000198364,-0.47437596321105957
34400,22018.486934661865,32400,0.19345638121652756,0.9903738121804965,0.9,1.9960571773309552,0.0,0.05921052631578947,0.10810810810810811,0.0,0.0,0.019173454493284225,0.019173454493284225,0.043212890625,0.043212890625,-0.5681283672650655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.80897521972656,155.63265991210938,2.6720352172851562,0.0,0.0501241497695446,0.014413492754101753,161.91224670410156,0.08663853257894516,51.13388442993164,0.0,3.0662498474121094,19.6200008392334,0.23610027134418488,10.388171195983887,0.0,1.26699697971344,153.6578369140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6210939288139343,-0.8422698974609375,0.6519482135772705,-0.44213971495628357
34600,22168.498749017715,32600,0.18968121328977683,0.9905607711975453,0.9,1.996441602541187,0.0,0.039473684210526314,0.14285714285714285,0.0,0.0,0.01847796142101288,0.01847796142101288,0.045491536458333336,0.045491536458333336,-0.5628131031990051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.16421508789062,157.9813690185547,2.4175126552581787,0.0,0.048437438905239105,0.013553057797253132,163.35751342773438,0.07946150004863739,41.26329803466797,0.0,3.1056363582611084,19.6200008392334,0.24846193194389343,10.195695877075195,0.0,1.2412643432617188,155.95408630371094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5895870923995972,-0.8541115522384644,0.704616904258728,-0.4596969485282898
34800,22307.747710704803,32800,0.1859060453630261,0.9907477655080094,0.9,1.9967885462934212,0.0,0.0784313725490196,0.1320754716981132,0.0,0.0,0.018331823870539665,0.018331823870539665,0.043782552083333336,0.043782552083333336,-0.5671929518381754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.6367950439453,155.59173583984375,2.531893491744995,0.0,0.04397294297814369,0.010809851810336113,158.716796875,0.09751681983470917,37.90272903442383,0.0,3.0575332641601562,19.6200008392334,0.2120768278837204,10.102502822875977,0.0,1.2300246953964233,152.88148498535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671933889389038,-0.8753178119659424,0.6691840887069702,-0.466244101524353
35000,22446.633628606796,33000,0.18213087743627537,0.990934795118551,0.9,1.9163516630298123,0.0,0.05194805194805195,0.13215859030837004,0.0,0.0,0.019987883046269417,0.019987883046269417,0.043782552083333336,0.043782552083333336,-0.5596316258112589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.78396606445312,151.55665588378906,2.2201106548309326,0.0,0.041811954230070114,0.012186432257294655,147.62928771972656,0.0858628898859024,57.494171142578125,0.0,3.042680025100708,19.6200008392334,0.20936687290668488,8.62662410736084,0.0,1.1221678256988525,149.85736083984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4872230887413025,-0.8595152497291565,0.7773820161819458,-0.44551795721054077
35200,22585.357217788696,33200,0.17835570950952467,0.991121860035834,0.9,1.9245073758844056,0.0,0.09090909090909091,0.15,0.0,0.0,0.018319174647331238,0.018319174647331238,0.041666666666666664,0.041666666666666664,-0.5633995532989502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.45303344726562,154.9240264892578,2.5387983322143555,0.0,0.04544052481651306,0.010081179440021515,162.50157165527344,0.075737863779068,75.12916564941406,0.0,3.0494959354400635,19.6200008392334,0.21083985269069672,10.195160865783691,0.0,1.2173343896865845,152.7422332763672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179401278495789,-0.8240203857421875,0.6622228622436523,-0.4436931014060974
35400,22724.178355932236,33400,0.17458054158277395,0.9913089602665237,0.9,1.931867906735676,0.0,0.045454545454545456,0.13425925925925927,0.0,0.0,0.01858830824494362,0.01858830824494362,0.043050130208333336,0.043050130208333336,-0.5609477957089742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.978759765625,156.4796142578125,2.494560480117798,0.0,0.04497169703245163,0.012571081519126892,155.10092163085938,0.08003487437963486,101.78996276855469,0.0,3.073148727416992,19.6200008392334,0.22250977158546448,10.135883331298828,0.0,1.2177565097808838,153.63259887695312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5750786662101746,-0.7946712970733643,0.7461498975753784,-0.44808608293533325
35600,22862.97173690796,33600,0.17080537365602322,0.9914960958172863,0.9,1.9385107858289476,0.0,0.09740259740259741,0.13023255813953488,0.0,0.0,0.01866341382265091,0.01866341382265091,0.04296875,0.04296875,-0.5580400029818217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.8133544921875,158.0796661376953,2.6537418365478516,0.0,0.048545870929956436,0.011902058497071266,169.0348358154297,0.08099359273910522,48.82496643066406,0.0,3.105959177017212,19.6200008392334,0.2317301481962204,10.364533424377441,0.0,1.252007007598877,156.09815979003906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.549827516078949,-0.8170454502105713,0.5493060350418091,-0.4437984824180603
35800,23001.97550559044,33800,0.1670302057292725,0.9916832666947892,0.9,1.9445059842106254,0.0,0.05194805194805195,0.09821428571428571,0.0,0.0,0.01871301606297493,0.01871301606297493,0.044677734375,0.044677734375,-0.554091195265452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.99307250976562,153.09796142578125,2.4347317218780518,0.0,0.04563918337225914,0.01276964507997036,156.94090270996094,0.07673481106758118,58.70942306518555,0.0,3.059662103652954,19.6200008392334,0.22203777730464935,10.150632858276367,0.0,1.2217763662338257,150.50363159179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5920848250389099,-0.8219149112701416,0.6296607255935669,-0.4364556074142456
36000,23140.73897600174,34000,0.16325503780252176,0.9918704729057016,0.9,1.9499166507500894,0.0,0.08441558441558442,0.1210762331838565,0.0,0.0,0.019734017550945282,0.019734017550945282,0.045979817708333336,0.045979817708333336,-0.5503146449724833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.54757690429688,154.9974822998047,2.773284912109375,0.0,0.055989738553762436,0.014904803596436977,156.63523864746094,0.10347157716751099,42.3262825012207,0.0,3.054475784301758,19.6200008392334,0.2336425930261612,11.207837104797363,0.0,1.2996575832366943,151.92001342773438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6693075299263,-0.8546745777130127,0.5380911827087402,-0.44844621419906616
36200,23291.569673776627,34200,0.15947986987577104,0.9920577144566933,0.9,1.8740497773019553,0.0,0.07142857142857142,0.11363636363636363,0.0,0.0,0.0186457522213459,0.0186457522213459,0.04150390625,0.04150390625,-0.5546497305234274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.72308349609375,157.4359130859375,2.6050362586975098,0.0,0.047824352979660034,0.009769052267074585,167.9061279296875,0.08607016503810883,54.165096282958984,0.0,3.107968330383301,19.6200008392334,0.22679851949214935,9.430489540100098,0.0,1.214360237121582,155.54000854492188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5228409767150879,-0.8378616571426392,0.540662407875061,-0.4435012936592102
36400,23431.249846935272,34400,0.1557047019490203,0.9922449913544359,0.9,1.8013299240150145,0.0,0.11038961038961038,0.125,0.0,0.0,0.019415728747844696,0.019415728747844696,0.044759114583333336,0.044759114583333336,-0.544965386390686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.99203491210938,156.84243774414062,2.5908913612365723,0.0,0.050413697957992554,0.014116259291768074,161.1479034423828,0.08549084514379501,63.80546188354492,0.0,3.0742712020874023,19.6200008392334,0.23081055283546448,10.839166641235352,0.0,1.2778897285461426,153.69802856445312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6220960021018982,-0.8149324655532837,0.7138897180557251,-0.42893093824386597
36600,23570.968387126923,34600,0.15192953402226958,0.9924323036056018,0.9,1.8207002564235504,0.0,0.07741935483870968,0.11261261261261261,0.0,0.0,0.019699813798069954,0.019699813798069954,0.04541015625,0.04541015625,-0.5450700124104818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.11123657226562,154.15167236328125,2.415787696838379,0.0,0.04049397632479668,0.011834998615086079,151.1044464111328,0.07282771915197372,56.71284484863281,0.0,3.0688188076019287,19.6200008392334,0.22495117783546448,9.42960262298584,0.0,1.1970614194869995,152.51629638671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5167107582092285,-0.8508762717247009,0.7662410140037537,-0.4440838396549225
36800,23710.585527658463,34800,0.14815436609551885,0.992619651216865,0.9,1.8381819814222542,0.0,0.09032258064516129,0.11659192825112108,0.0,0.0,0.01916799321770668,0.01916799321770668,0.0478515625,0.0478515625,-0.5408496061960856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.5634002685547,152.54693603515625,2.2743756771087646,0.0,0.040766049176454544,0.00773602956905961,155.46127319335938,0.08906187117099762,45.35987854003906,0.0,3.0557048320770264,19.6200008392334,0.21189779043197632,8.959439277648926,0.0,1.1527291536331177,150.6688232421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4969756305217743,-0.815769374370575,0.5715029239654541,-0.4441351294517517
37000,23850.327322483063,35000,0.14437919816876815,0.9928070341949007,0.9,1.8539592382335843,0.0,0.08387096774193549,0.1875,0.0,0.0,0.01956026256084442,0.01956026256084442,0.049560546875,0.049560546875,-0.5395262241363525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.59652709960938,152.89552307128906,2.4858903884887695,0.0,0.04709022119641304,0.011367851868271828,156.5404052734375,0.06963906437158585,37.55801773071289,0.0,3.0435116291046143,19.6200008392334,0.2161051481962204,8.993278503417969,0.0,1.185498833656311,150.61959838867188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5264115929603577,-0.8032116889953613,0.6750627160072327,-0.4288882911205292
37200,23989.884686231613,35200,0.1406040302420174,0.9929944525463852,0.9,1.8681982125058099,0.0,0.04516129032258064,0.11711711711711711,0.0,0.0,0.01990385726094246,0.01990385726094246,0.045084635416666664,0.045084635416666664,-0.5388506054878235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.662353515625,157.4307403564453,2.594167470932007,0.0,0.04807712510228157,0.008843760937452316,174.8440399169922,0.09087729454040527,47.407318115234375,0.0,3.1013872623443604,19.6200008392334,0.24268393218517303,10.71716022491455,0.0,1.2937674522399902,155.64776611328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6025487780570984,-0.8208342790603638,0.5442930459976196,-0.4426403343677521
37400,24129.173048496246,35400,0.1368288623152667,0.9931819062779962,0.9,1.8810488867864934,0.0,0.058823529411764705,0.1013215859030837,0.0,0.0,0.01930873654782772,0.01930873654782772,0.046712239583333336,0.046712239583333336,-0.5403173367182413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.5206756591797,158.84811401367188,2.486614942550659,0.0,0.04397283494472504,0.008956297300755978,170.75839233398438,0.08690069615840912,76.627685546875,0.0,3.1034739017486572,19.6200008392334,0.23630371689796448,10.029815673828125,0.0,1.2389413118362427,156.5325469970703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5620583891868591,-0.8230838775634766,0.550996720790863,-0.4428698420524597
37600,24279.769941568375,35600,0.13305369438851594,0.9933693953964127,0.9,1.8926466203248105,0.0,0.05228758169934641,0.14027149321266968,0.0,0.0,0.019188854843378067,0.019188854843378067,0.046061197916666664,0.046061197916666664,-0.5370397170384725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.23272705078125,156.96487426757812,2.9256184101104736,0.0,0.05262152478098869,0.014367216266691685,163.43045043945312,0.08888247609138489,60.80800247192383,0.0,3.1110775470733643,19.6200008392334,0.27143555879592896,12.311083793640137,0.0,1.42522132396698,154.99319458007812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.715403139591217,-0.7881385087966919,0.5960559844970703,-0.4228079319000244
37800,24420.026240348816,35800,0.12927852646176524,0.9935569199083147,0.9,1.9031135748431414,0.0,0.07236842105263158,0.12962962962962962,0.0,0.0,0.019539305940270424,0.019539305940270424,0.046223958333333336,0.046223958333333336,-0.5354528228441874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.81651306152344,156.4570770263672,2.7310211658477783,0.0,0.04973464086651802,0.013901113532483578,150.96636962890625,0.07638485729694366,57.603729248046875,0.0,3.0919415950775146,19.6200008392334,0.2551513910293579,11.848687171936035,0.0,1.3769230842590332,153.45118713378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6668877005577087,-0.7938425540924072,0.6006123423576355,-0.4135757088661194
38000,24559.746239185333,36000,0.12550335853501451,0.9937444798203839,0.9,1.912560001295935,0.0,0.05263157894736842,0.16055045871559634,0.0,0.0,0.019394641742110252,0.019394641742110252,0.046061197916666664,0.046061197916666664,-0.5324503580729166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.63072204589844,160.18508911132812,2.494025945663452,0.0,0.0516204796731472,0.0096184853464365,166.9438934326172,0.08197125792503357,68.17707061767578,0.0,3.1206839084625244,19.6200008392334,0.25172528624534607,10.63379955291748,0.0,1.2651867866516113,157.98023986816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525769591331482,-0.8135437965393066,0.622510552406311,-0.4257901608943939
